,Medal
38670,0
32015,0
206269,0
177587,0
42595,0
175729,0
80022,0
141927,0
61519,0
160503,0
195103,0
10433,0
169651,0
171980,0
154134,0
2317,0
106438,0
80765,0
49563,0
158261,0
158972,0
51581,1
10449,0
131822,0
72689,0
135817,2
53893,0
46298,0
111100,0
107137,0
59284,0
36283,0
128626,0
121023,0
46475,1
175619,0
151942,0
214245,2
96016,0
7781,0
145527,0
46831,0
119971,0
175424,3
136314,0
200146,0
175955,0
134368,0
9737,0
148632,0
169557,0
35706,0
126344,0
196942,0
107928,0
34299,1
214900,0
89679,0
191478,0
73388,0
149015,0
147538,0
199413,0
122503,0
212606,0
69815,0
152898,0
44492,0
82228,0
213987,0
23745,0
83139,0
35848,0
64605,0
118451,0
25137,0
64158,0
16937,0
7928,0
108303,0
141404,0
129337,0
74491,0
71231,0
115612,0
195455,0
136873,0
86882,0
94069,0
93206,0
78101,1
118216,0
71904,0
13071,0
77756,1
5173,0
107940,0
180161,0
118441,0
145584,1
113384,2
175303,0
206760,0
206778,3
59942,0
193780,0
89329,0
91471,0
89168,0
185923,0
137868,0
91902,0
86673,0
158037,1
56744,0
123193,0
151012,0
152954,0
33254,0
91869,1
43859,0
79697,3
142279,3
157999,0
94402,0
111308,0
5979,0
44021,0
53747,2
148256,1
41715,0
180316,0
122791,0
203091,0
101630,0
78109,2
77920,0
146012,0
216608,0
147205,0
143349,0
79382,0
201782,0
166394,0
175983,0
99949,2
194125,0
82,0
62032,3
10828,0
207966,0
206710,0
119778,1
59800,0
145180,2
186764,0
214223,0
168155,0
148216,2
180692,0
153266,0
69133,0
72280,1
1097,0
79120,1
135335,0
123436,1
201719,0
74121,0
124283,0
36457,0
143871,0
97367,0
109957,0
47918,0
180962,0
199508,0
11444,0
213079,3
201636,0
202103,0
37702,0
62434,0
65966,0
2912,0
95719,0
137263,0
207322,0
43051,0
217477,0
69870,0
21362,0
154370,0
161287,1
206897,0
10578,0
206869,0
190571,0
108496,0
3009,0
17323,0
173159,0
149536,0
12767,0
109465,0
122847,0
6875,0
71754,0
1624,0
173132,3
203771,0
120804,0
13798,0
115333,0
103770,0
35564,0
95810,0
12529,3
153623,0
209805,0
161955,0
211830,0
101547,0
48590,0
197101,0
32706,2
217026,0
41444,0
16433,0
36549,0
97290,0
199814,0
149839,2
25030,0
104618,0
31839,0
96837,0
174433,0
171261,0
162213,0
46428,0
93074,0
180757,0
73708,0
122142,0
78122,1
70459,0
4830,0
50835,0
95174,2
28932,0
163031,0
127160,0
95821,0
94851,0
150147,0
25531,0
214667,0
8409,1
33693,0
158284,3
193486,0
41094,0
78713,3
208425,0
157898,0
24667,0
48900,0
46238,0
89483,0
145133,0
62601,0
39893,0
61814,3
199162,0
171852,0
121415,0
60334,0
115172,0
181877,0
58467,0
21557,0
208869,0
13861,0
198889,0
213819,0
88398,3
91888,0
72784,1
150917,0
218873,0
145711,0
182418,0
9639,0
203537,0
41620,0
90584,0
37429,0
216388,0
92456,0
163174,0
202360,0
171474,0
73696,0
77451,0
171864,0
21471,3
114917,0
180943,0
214465,0
33920,0
155722,0
104882,0
167296,0
69533,0
189456,0
173346,0
9762,0
27285,0
137266,1
170428,0
136904,3
71911,1
177771,0
77981,1
5630,0
3212,0
151255,0
6582,0
120550,0
102476,0
116746,0
196121,0
46634,0
170590,0
197859,0
207090,0
202354,0
98124,2
68624,0
128830,0
173409,0
215814,0
82602,0
81907,1
164683,0
135584,0
187091,0
202140,0
178464,0
199823,0
62999,0
54924,0
47481,0
163286,0
184291,0
18708,0
121928,0
153512,0
38980,0
104808,0
214960,0
169667,0
138342,0
100789,1
179427,0
119195,0
117744,2
10840,2
7810,0
43595,0
26444,2
86454,3
81894,0
181870,0
16332,0
37901,0
117338,0
208504,0
31195,0
209010,0
119387,0
205526,0
38684,0
100735,3
160952,0
108397,0
57021,0
65087,0
89575,0
77468,2
95718,0
169582,0
51443,0
180756,0
16729,3
167695,0
121309,0
41283,0
8757,0
179440,0
208621,0
150365,0
157226,0
71594,1
79604,0
135803,0
72588,0
106416,0
77607,0
111159,0
30576,0
21083,0
178718,0
146901,0
113524,0
203533,0
45560,0
172448,2
88612,0
105659,3
210336,0
65804,0
56658,0
210800,0
83379,0
193149,3
187996,0
7686,0
9396,0
27815,0
198374,0
170911,0
66194,0
214483,0
95913,0
212783,3
86876,0
151833,0
53365,0
96099,0
69980,0
92367,0
108542,0
197732,0
84075,0
86466,0
115654,1
81866,3
111624,0
180659,0
198623,0
154091,0
186128,0
96103,0
18716,0
75868,2
73315,3
99340,3
133143,0
154627,0
48917,0
187647,0
214226,0
192080,0
177931,0
200464,1
145131,0
155646,0
82937,0
11279,1
111391,0
114492,0
8890,0
158129,0
132252,0
61455,0
202560,0
216663,0
49793,0
134817,0
69455,0
38761,0
145818,0
17854,0
166171,0
32704,0
190128,0
165892,0
23573,0
145589,0
170133,0
201145,0
166266,0
203000,0
188983,0
136064,0
159797,0
133862,0
16983,0
67800,0
151820,0
95396,0
62934,0
124558,0
9425,3
123087,0
46294,0
184294,0
152847,0
56759,0
19220,0
59756,0
143008,0
111940,0
37467,0
74614,0
206753,1
57616,0
135756,0
100106,0
99923,1
4044,3
164982,0
218643,0
45464,0
151552,3
58954,0
29923,0
164376,0
115792,0
102933,0
144217,0
161458,0
123753,0
153711,0
28747,0
81486,0
47013,0
36014,0
82505,0
110591,0
203342,0
3356,3
98582,0
29460,0
68219,0
62638,0
110975,0
137395,0
193300,0
200839,0
1264,0
178512,0
92746,0
136983,0
118891,0
72308,0
148817,0
157989,0
123899,0
80155,0
3201,0
119863,0
24598,0
218751,0
201456,0
82983,0
46628,0
33998,0
197381,0
81683,0
103580,3
196831,0
71958,0
93022,0
3007,0
185967,0
213297,0
17012,0
166483,0
212865,0
209636,0
143869,0
80411,2
178146,0
110615,0
211003,0
124123,0
9931,0
71642,0
55849,1
67035,0
101134,0
35378,0
177418,0
149267,3
53957,0
138556,0
15673,0
82369,0
21634,0
86836,3
34920,0
75835,0
122854,0
138170,0
106022,0
67803,0
202479,0
114876,0
43666,2
201506,0
44050,1
44524,3
172069,0
150417,0
107104,0
49422,0
9682,0
69854,0
31564,0
210355,0
2286,1
203743,0
189314,0
95387,0
84597,0
4164,0
188185,0
43890,0
110888,0
28271,2
217049,2
34582,0
86419,0
18588,3
32210,0
65593,0
188892,0
185851,0
62582,0
129799,0
199945,0
197843,0
84416,0
121178,0
46581,0
79763,0
180048,0
110094,0
175206,3
186349,0
1630,2
115637,0
110989,0
154545,3
157597,2
174662,0
61827,0
137861,0
119981,0
145538,2
35369,0
87599,1
25832,0
194208,0
28170,0
46866,2
119419,0
199439,0
132603,0
141366,0
61682,0
167282,0
43030,0
15025,0
61982,0
79451,0
163460,0
195150,0
98269,0
6522,0
107878,0
103895,3
218134,0
452,0
86579,2
160045,2
58754,0
201055,0
178031,0
87112,1
136266,0
65080,0
194723,0
116944,1
88890,0
92901,0
88075,3
139209,0
57747,0
125469,0
66530,0
207598,0
204165,0
127337,0
175742,0
175136,3
195230,0
117040,1
144007,0
73479,1
202690,0
183091,0
48395,0
54691,0
123161,0
75849,2
135312,0
201538,0
1750,0
109344,0
164892,0
149976,0
38155,0
111094,0
100691,0
195985,0
164403,0
92939,0
93188,0
182806,2
124096,0
197284,0
102060,0
30467,0
115309,2
32447,0
7650,0
108034,0
211381,0
34310,0
205605,0
149313,2
137305,0
141097,0
214020,0
92422,0
128350,2
169414,0
212272,1
35160,0
13221,0
15665,0
65762,0
106465,2
183132,1
87790,0
131609,0
204614,2
207286,0
92276,0
157246,0
88080,0
165208,0
171159,0
176145,0
41880,0
98072,2
92635,2
115331,0
73753,2
70128,0
163345,0
23490,0
122465,0
31248,0
80183,0
169579,0
124044,0
53453,0
128372,0
71839,0
181276,0
186280,0
75175,0
199123,3
179806,0
119355,0
154699,0
180718,0
87327,0
68801,0
85649,3
41013,0
133785,3
13410,0
54126,0
15931,0
200040,0
9364,0
72028,0
118187,0
79229,0
36692,0
187904,0
89773,1
197613,0
13293,0
62357,2
131266,0
73963,0
103638,0
11678,0
35754,0
161762,0
101063,0
179870,0
176230,2
175751,0
183528,0
135378,0
204059,0
14547,3
143606,2
130745,0
184406,0
111104,0
136632,0
136275,0
80523,0
79520,0
80310,0
179493,0
126613,0
4737,0
56769,0
24714,0
145720,0
49441,1
25528,0
214926,0
135790,0
179070,0
141006,0
112263,0
150521,0
30954,0
41897,0
154734,0
218899,0
133167,0
83855,0
20648,0
68186,0
24043,0
183996,0
51515,0
167902,0
94893,3
204915,0
136931,1
61316,0
34966,0
98316,0
176471,0
68441,0
63710,0
193375,0
49086,0
45205,0
60391,0
207741,0
93719,0
152903,0
44551,1
154881,0
106389,3
218377,0
189104,1
178913,0
21894,1
6566,0
5553,0
108482,3
103053,0
203419,0
137922,0
1976,0
87318,0
184350,1
27827,0
1496,0
203242,0
88603,0
186986,0
175927,0
187662,0
9815,1
128938,0
142509,0
177376,0
78504,0
82568,0
30034,2
150239,0
83439,2
53018,3
37196,0
122377,0
23686,0
180260,0
80611,1
197987,0
43184,0
111279,0
104864,0
210523,0
203705,0
122733,0
47359,0
95950,0
49765,0
36608,0
91567,0
23577,0
33981,0
197321,0
13527,0
20694,0
197521,0
7981,0
30519,0
119522,2
65697,0
131433,0
181129,0
152591,0
186239,0
109999,0
101426,2
53222,0
151574,0
36691,0
156205,0
81286,2
13547,0
136097,0
11380,0
188700,1
212680,0
40472,0
144157,0
98907,0
58441,1
161614,0
72877,0
57760,0
67862,0
37169,1
88028,1
11441,0
146171,2
208910,0
24931,0
147349,0
184168,0
198806,0
85897,2
175470,0
172121,0
215760,0
184142,0
49811,1
85025,0
53782,1
192723,0
58500,0
82166,0
19970,0
82570,2
51471,0
67483,0
191886,0
56745,0
45315,0
186905,0
168932,2
176592,0
198403,2
214904,0
205314,0
202014,0
54872,0
115951,0
131182,0
160024,0
17214,0
100237,0
95809,0
1134,0
190239,0
59132,0
176526,0
152730,3
157182,0
113698,0
170854,0
2594,2
201961,0
33828,0
13730,0
3011,0
167908,0
114641,0
179828,0
150405,0
113629,0
39496,0
183210,0
130942,0
45350,0
84716,0
5017,1
128152,0
19791,0
74909,0
207555,0
216887,0
208958,0
137778,0
83606,0
99656,0
139270,0
16406,3
180236,0
60422,0
16258,0
33192,0
166414,0
167018,0
53944,2
103990,3
33590,0
117350,3
110545,0
40158,0
195140,0
154236,0
188608,0
29964,0
169153,0
212766,0
164451,0
216033,0
82423,0
137610,0
164447,0
100224,0
192534,0
141103,0
214605,0
89531,1
196881,3
214669,0
33682,0
86326,0
161388,0
151870,0
151306,0
107600,0
52670,1
627,0
216529,0
44526,0
186533,0
174504,0
206226,0
65244,0
85796,0
145702,0
53725,0
179072,0
19724,0
98784,0
186858,0
142492,0
171078,0
60625,0
157585,2
18878,0
122918,0
84267,1
172804,3
131620,2
149303,0
174802,0
162194,0
104406,1
167482,0
43420,0
74663,2
145740,0
88333,3
35762,0
185788,0
177566,0
56622,0
115032,1
179922,0
43137,0
93624,0
190072,0
196537,0
53036,0
4471,0
53227,0
157170,0
161265,0
68190,0
127556,0
96787,0
99236,0
3786,1
117981,0
145735,0
155086,0
85134,1
86639,2
45821,0
140859,0
35972,0
185770,3
63164,0
135706,0
176797,0
123653,0
27014,0
38796,0
212520,0
193840,0
54594,1
91644,0
140438,2
110175,0
88170,2
120304,0
20373,0
39625,0
149499,0
105988,0
75579,0
104973,0
44718,0
201729,0
211636,0
126122,0
49243,0
199024,0
35318,0
34111,0
213568,0
108577,0
206536,0
200008,0
144321,0
46355,1
190899,0
144334,0
182988,0
198508,0
59646,0
108535,0
187213,0
101606,0
94396,0
100617,0
134275,0
51942,0
201291,0
42050,0
27431,0
44119,0
73754,0
194344,0
52057,0
216233,0
203375,0
10598,0
19040,0
62721,0
68389,0
9313,0
130301,0
99914,0
197928,0
31821,0
15523,0
157876,0
79440,0
217224,0
43690,0
145497,0
111208,3
199057,0
69020,0
46526,0
160476,0
108306,0
214440,0
150837,1
53301,0
2846,0
47360,0
64366,0
75595,0
136615,0
197609,0
71427,1
186920,0
176027,0
209578,0
151082,0
41782,0
55305,0
152724,0
118277,0
210406,3
157576,0
116396,0
202493,0
51144,0
164410,0
137175,0
117219,0
49646,0
198475,0
142448,0
4564,0
90061,0
141729,0
144942,0
12228,2
57385,0
92641,0
151504,1
215305,0
102117,0
177016,0
114277,0
92140,1
43941,0
147788,0
113818,0
176990,0
76345,0
156494,0
210597,0
74456,1
24694,0
116507,2
141888,0
98627,0
151973,0
173616,0
110918,0
736,1
206345,0
81631,0
103261,0
207793,0
143089,0
150758,0
44253,0
139718,0
170596,0
79665,0
171092,0
79985,0
80478,1
32271,0
218825,0
205580,0
93387,0
75168,1
217251,0
14468,1
119578,0
194294,0
110146,0
141724,0
590,0
33884,1
67683,0
147673,1
53849,0
193167,3
21788,0
196805,0
148397,0
198866,0
175721,0
128873,0
42876,1
133301,1
147226,0
181407,0
218210,2
109483,0
88240,0
124668,0
84594,0
21366,0
93823,0
191745,0
177085,3
147890,0
88833,0
129472,3
68508,0
124866,0
114087,0
81038,2
6487,2
177215,0
151465,0
46045,0
211692,0
204905,0
116417,0
82164,3
98039,1
58707,0
16294,0
30189,0
183011,0
109965,0
124675,0
24333,0
88840,0
215570,0
130569,0
210430,0
79283,0
88197,0
203495,0
73430,0
37996,0
28413,0
179914,0
192588,2
11613,0
124869,0
42144,0
33330,0
60298,0
119362,0
103734,1
92791,0
11178,0
204893,1
60201,1
88541,1
196030,0
192874,0
123723,0
147213,0
105941,0
162741,0
65241,0
81672,0
199427,0
136137,0
183158,1
57963,0
114950,0
68716,0
205799,0
80563,2
204696,3
171527,3
74726,2
128814,0
87825,1
102052,0
211646,0
89709,0
169696,0
207495,0
13817,0
112086,0
87345,0
140,0
15715,1
64009,0
169603,0
132458,0
149272,0
47810,0
53984,3
208479,0
58413,0
4764,0
45925,0
145020,0
66662,0
115797,0
89515,1
128336,0
145778,0
102012,0
24846,0
53026,0
79869,0
75819,3
182558,0
103375,0
1961,0
47821,0
163990,3
90668,0
42155,0
118742,3
203781,0
215792,0
101382,1
122911,0
117085,0
198360,0
18500,0
14043,0
132035,0
189782,0
136944,0
153829,0
130780,0
128825,2
107550,0
77109,0
133384,0
170336,0
191476,0
103568,0
183358,0
88793,0
176254,0
37555,0
45501,0
59182,2
9512,0
78420,0
72577,0
161278,0
215446,0
93031,0
128196,0
194653,0
210374,0
44537,0
61061,0
212094,0
88105,0
147397,0
43282,0
181911,0
74543,1
216310,0
138246,3
106730,3
203240,0
140048,0
177911,0
206715,0
13271,0
188041,0
37694,0
182005,0
141463,0
1725,0
82241,0
147293,0
86699,1
137943,0
161760,0
15930,0
193708,0
114572,0
102454,3
187975,0
132724,0
49909,0
72447,2
13421,0
32956,0
136823,0
74340,0
112976,0
68008,0
104953,0
6270,0
207139,0
8637,0
50705,0
26355,0
112362,3
197645,0
146264,0
122020,0
10110,0
71733,0
2477,0
202855,0
80030,0
143438,0
204949,1
166697,2
181693,0
138103,0
91743,3
215564,0
211983,2
215482,2
195656,0
212512,0
118960,3
158218,0
161038,0
183233,2
72267,0
165349,0
179320,0
111179,0
41576,0
209438,0
166304,0
49795,0
217478,0
34355,0
79445,0
38118,0
42630,0
54750,0
204865,0
204191,0
5345,1
129485,0
145501,0
90617,0
187714,0
95202,0
209879,2
185455,0
203769,0
52221,0
3049,0
198035,0
67596,0
78620,0
75666,0
84023,1
21727,0
177579,0
173055,0
83325,0
64734,0
49801,0
195078,0
38780,0
158780,0
216521,0
10880,0
61576,0
115098,0
99804,0
32450,0
49791,1
209306,0
136362,0
109586,0
175842,1
112770,0
131753,1
26213,2
19212,0
183394,0
161868,0
101611,0
214626,0
81208,0
148253,3
181394,0
18871,0
199284,0
144241,0
198669,0
22039,0
45337,3
61351,0
171958,0
126017,0
16972,0
99967,0
60753,0
161447,1
180289,0
154587,0
164276,2
89044,0
54614,0
20910,3
172517,0
188877,2
170433,0
218920,0
89829,0
102509,0
1094,0
150602,0
210589,0
51341,0
159487,0
66282,0
93503,0
10660,0
149211,0
103736,1
154780,0
96427,0
172877,2
1805,2
145182,0
154396,0
41954,0
123088,0
122305,0
218154,0
21100,2
8758,0
50071,0
136349,2
15628,0
187250,0
39224,0
34248,0
119714,2
27555,0
117417,3
19390,3
218422,0
215638,0
127627,0
119083,0
64174,0
203701,0
99352,0
145911,0
74485,1
195361,0
73438,0
18368,2
119442,1
217681,0
157421,0
214021,0
53562,3
72961,0
11490,0
170929,0
103511,0
150259,0
134481,0
185585,0
5594,0
148008,0
87278,0
104921,0
176053,0
154126,0
113763,0
43071,0
40514,0
19354,0
73154,0
46369,3
154996,0
188052,0
13983,0
217358,0
74562,0
145580,0
82512,0
92529,3
10035,0
106659,0
134747,0
109037,0
150675,0
189830,0
210465,0
154885,0
204790,0
89609,0
46,0
202518,0
196932,0
9722,0
96971,0
89352,3
68806,0
216134,2
87866,1
159802,0
67218,0
161028,0
26179,0
203550,0
131772,0
37874,0
20814,0
20970,0
176062,0
163406,0
156562,2
33691,0
174993,0
26991,0
205394,0
14878,0
97178,0
116394,0
2714,0
35826,0
116035,0
184852,0
196532,0
54143,2
55138,3
154552,0
65350,0
75945,0
218916,0
184989,0
149647,0
119317,2
16577,0
25055,0
40110,0
178560,0
79073,0
66893,0
185612,0
137749,0
64492,0
206546,0
180587,0
37175,0
143781,0
125700,0
134675,0
43089,0
209385,0
16829,0
174666,0
7638,0
34588,0
137398,0
168527,0
140565,2
119877,2
13909,3
97589,0
124016,0
10833,0
167626,2
212861,0
184261,0
9853,0
99347,0
114047,0
210687,0
130213,0
25974,0
111677,0
118483,0
124431,0
130091,0
157508,0
29694,0
95554,1
8866,2
128849,0
2889,0
207374,0
207791,0
133504,0
24247,0
47777,0
70875,0
149794,2
24610,0
118537,2
192289,0
209917,0
35019,3
199233,0
69468,0
136116,0
104354,1
77808,3
80647,0
172402,0
182070,0
141572,0
172134,0
97371,0
155466,0
214211,0
198419,2
83794,2
162377,0
39477,0
96950,0
112488,0
198753,0
29000,0
66295,0
132488,0
38269,0
104960,0
8263,0
141220,0
61748,0
52004,0
84920,0
133408,0
117538,0
85011,0
201583,0
153636,0
36749,0
96092,0
109998,0
50947,0
212782,0
210801,0
193668,0
123483,0
12564,0
166580,0
187186,0
209181,0
81380,0
56414,0
211961,0
209375,0
102973,0
171256,0
115962,0
211884,0
34626,3
211093,0
155628,0
12033,0
189289,0
214966,0
184910,0
177596,0
36021,0
175685,0
58142,0
128799,2
118848,0
201831,3
2038,0
49998,0
103462,0
151868,3
557,0
158625,0
159994,0
157951,0
203413,3
170426,0
159625,0
1178,0
114883,2
82474,1
120959,0
120194,0
13012,0
151130,0
178954,0
212511,1
203954,0
167801,0
50617,0
111507,0
80934,1
108518,0
99389,0
46421,0
53458,1
214363,0
178915,0
19537,0
199145,0
85997,0
172691,0
206090,0
173449,0
129624,0
216110,0
109707,0
188393,0
173855,0
34236,0
26035,0
37700,0
10638,0
66715,0
11383,0
212893,0
152676,0
77770,0
36005,0
152363,0
42692,0
120267,0
116310,0
47107,0
43848,0
102995,0
112633,0
4800,0
217755,0
25578,0
149872,0
4067,0
135493,0
8975,0
147716,0
206311,0
43247,0
145084,0
115592,0
163199,3
30546,0
82086,0
21595,0
196798,3
63694,0
208317,0
144967,0
177415,0
195097,0
150241,0
20991,0
140788,0
133512,1
15527,0
82276,0
151167,0
88500,2
100855,0
120925,0
100473,0
96135,0
130050,0
40707,0
19626,0
158698,0
54438,0
145373,0
38715,0
214930,0
203382,0
158470,0
59917,2
16048,0
147039,0
104352,0
105964,0
177523,0
85509,1
108302,3
216504,0
166214,0
28903,0
202382,1
150907,0
88911,0
215501,0
121664,0
176859,3
100964,3
78004,0
88019,2
182889,3
2338,0
123499,0
137503,0
24281,0
42391,0
125439,0
8780,0
113352,0
48350,0
106640,3
47019,0
81997,0
52190,2
133898,0
190554,2
171591,0
61384,0
107729,0
182811,0
119273,0
64421,0
92448,0
55829,0
205216,0
65782,0
215898,0
63029,0
218758,0
120578,0
207731,0
123299,0
195111,0
114788,0
57336,0
81176,1
190231,0
92544,0
12185,0
1315,1
214239,0
180343,0
213174,0
156347,0
2358,0
83872,0
56456,0
67637,0
5149,1
135619,0
118841,0
130676,0
121572,0
18935,0
142855,0
208556,0
156108,0
139181,0
130187,2
185750,0
24935,3
147357,2
209262,0
8775,0
210910,0
16639,3
63225,0
13200,0
60878,0
182282,0
204580,0
69382,0
205693,3
151761,0
144054,0
74577,0
25527,0
157590,0
150537,0
76486,0
27897,0
156533,0
4310,1
61195,1
60028,0
130150,0
66049,0
10751,0
172484,0
51057,0
92742,1
140863,0
25215,0
139070,0
19075,0
37435,0
115868,0
21408,0
85348,1
172905,0
186762,0
149322,0
134458,0
117728,0
51424,0
95756,0
146590,0
94574,0
183242,0
3325,0
19263,0
152148,0
59030,0
63333,0
68807,0
118477,0
94977,0
196389,0
33799,0
136684,0
85093,0
41498,0
46777,0
183033,0
150136,0
142659,0
169327,0
148066,1
637,0
191452,0
98901,3
31544,2
12163,2
139621,0
38483,0
123734,0
12813,0
28799,0
118723,0
22606,0
86092,1
6688,0
17926,0
49110,0
116525,0
54707,0
169588,0
123864,0
146362,0
78523,0
166055,0
11727,0
17991,0
22422,0
169534,0
2188,0
128446,0
141904,0
198229,0
184703,0
112670,0
142052,0
199093,3
188188,0
149266,0
11372,0
98244,0
94134,3
29182,0
47281,1
60919,0
54915,3
182588,3
205594,3
198002,0
71354,1
70527,0
214848,0
202750,0
58186,0
74469,1
114882,0
190821,0
172423,0
162579,0
124206,0
212515,0
147184,0
111432,0
63633,0
130723,0
77537,0
187270,0
11841,2
158222,0
89054,0
195637,0
21478,0
144363,0
191340,0
86731,0
53476,0
181544,0
9590,0
104165,0
55280,0
107392,0
80898,0
116270,0
2563,0
200609,0
60162,0
18345,0
163732,0
173333,0
187010,0
24591,0
149460,0
143604,2
161884,0
202808,0
64510,0
68999,0
11017,2
213480,0
201552,0
131997,0
54319,2
185386,0
186172,0
62559,0
700,0
137651,0
174811,0
194935,2
27146,0
98296,0
151523,0
208651,0
71950,0
44268,0
56837,0
195745,0
130309,0
107774,0
97804,0
24328,0
209850,0
145992,0
58877,0
117675,0
84565,0
58340,0
214556,0
204908,0
98629,0
159183,0
83972,0
132350,0
107872,0
108949,0
74690,0
109783,0
120712,0
68887,0
13635,3
105317,0
113469,0
121238,0
187271,0
94182,0
115844,1
86797,2
154518,0
93454,0
130047,1
30842,0
132943,0
183537,0
10955,0
183875,0
50926,0
70353,1
82993,0
172706,0
116351,0
136449,0
165607,2
51772,0
169309,0
147740,0
64205,0
21069,3
167984,0
80333,0
140234,0
72253,0
53810,0
14679,3
130327,0
51587,1
86384,1
81109,0
196546,0
203661,0
180523,0
216842,0
173605,3
208614,0
43676,0
150036,0
214917,0
218638,0
63099,0
186250,0
112151,0
70250,2
41626,2
215988,0
112035,0
27866,0
55339,0
173631,0
93457,0
85189,1
206120,0
184284,1
104784,0
87351,0
50242,0
195066,0
164552,0
111786,0
109473,0
174678,1
103714,0
204233,0
24322,0
173427,0
30948,0
160873,0
45209,0
216722,0
105914,0
124139,0
140815,0
91492,3
145734,0
87536,0
190127,0
20103,3
85730,1
171576,0
178633,0
3029,0
155577,0
39369,0
29109,0
91382,0
28885,2
2633,0
144826,0
80192,0
171321,0
109375,0
124153,0
194477,0
122199,0
86331,3
110675,0
132981,0
44343,0
133391,1
144794,0
41281,2
121503,0
151183,0
56260,3
69785,0
145593,0
132768,0
327,0
118992,0
196810,0
60220,0
192921,0
21647,0
6862,0
158024,0
55633,3
57408,0
30743,0
17402,0
55384,0
104474,0
127455,0
113395,0
213091,0
207099,0
55827,0
177287,0
30440,0
156859,0
24238,0
53696,0
57589,0
95811,0
124449,0
18136,0
124778,0
3736,3
217454,0
173122,0
19721,0
135443,0
141598,0
28969,0
154907,0
169730,2
1230,0
205483,0
59416,0
135207,3
5336,0
35388,0
64751,0
128543,0
30128,0
205838,0
56319,3
75880,0
79903,0
118335,3
147174,0
126593,0
51502,0
183958,0
129509,0
145433,0
123809,0
89868,0
56789,0
132486,0
61909,0
37061,0
211946,0
80682,0
127422,0
101775,2
79529,0
39192,0
198983,1
97155,0
102937,3
132863,0
26170,0
165257,0
116020,0
211370,0
1957,0
87747,0
99690,0
192498,0
127558,0
102484,0
147884,0
13096,0
86614,1
4224,0
44803,0
665,0
36641,2
31575,0
83291,2
201624,0
80298,0
115187,0
216374,0
127536,0
37610,0
178376,0
4105,0
53042,0
120974,0
19398,3
71287,0
98158,0
151052,0
68697,0
151034,0
118090,2
183495,0
113309,0
